Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Ticker
1962-01-26 00:00:00-05:00,0.5966471468,0.597688372,0.5924820073,0.5945644975,202319,0,0,GE
1962-01-29 00:00:00-05:00,0.5945645653,0.5976884402,0.5935233002,0.5956057906,204322,0,0,GE
1962-01-30 00:00:00-05:00,0.6028952021,0.6122667155,0.6028952021,0.6060190797,356562,0,0,GE
1962-01-31 00:00:00-05:00,0.606019091,0.6247619987,0.6049778647,0.6247619987,376593,0,0,GE
1962-02-01 00:00:00-05:00,0.6247619095,0.6278856276,0.6143491315,0.6205967665,514811,0,0,GE
1962-02-02 00:00:00-05:00,0.6205959581,0.623719871,0.6164308205,0.623719871,296467,0,0,GE
1962-02-05 00:00:00-05:00,0.6226789153,0.6226789153,0.6122663021,0.6122663021,282445,0,0,GE
1962-02-06 00:00:00-05:00,0.6143485049,0.6205961336,0.6143485049,0.6185136437,208328,0,0,GE
1962-02-07 00:00:00-05:00,0.6185143628,0.6247619987,0.6164317114,0.6247619987,338533,0,0,GE
1962-02-08 00:00:00-05:00,0.624761771,0.628926754,0.6237205451,0.628926754,352555,0,0,GE
1962-02-09 00:00:00-05:00,0.6289261718,0.6289261718,0.6174723399,0.6258024573,302477,0,0,GE
1962-02-12 00:00:00-05:00,0.6258024573,0.6278849071,0.622678544,0.6258024573,164259,0,0,GE
1962-02-13 00:00:00-05:00,0.6268444107,0.6330920458,0.6268444107,0.6330920458,242382,0,0,GE
1962-02-14 00:00:00-05:00,0.6330918459,0.6403807048,0.6320505804,0.6382982135,324511,0,0,GE
1962-02-15 00:00:00-05:00,0.6393392534,0.6497518655,0.6393392534,0.6476693749,374590,0,0,GE
1962-02-16 00:00:00-05:00,0.6476699424,0.6487111687,0.6382985475,0.6435047984,468739,0,0,GE
1962-02-19 00:00:00-05:00,0.6435044617,0.6466283379,0.6351743372,0.6382982135,312492,0,0,GE
1962-02-20 00:00:00-05:00,0.638298146,0.638298146,0.6289266376,0.6372569203,214338,0,0,GE
1962-02-21 00:00:00-05:00,0.6372563267,0.6403800406,0.6310087001,0.6351736784,216341,0,0,GE
1962-02-23 00:00:00-05:00,0.6351743876,0.6362156135,0.6278854884,0.628926754,326514,0,0,GE
1962-02-26 00:00:00-05:00,0.6289268934,0.6310095445,0.6153903973,0.6205967665,252398,0,0,GE
1962-02-27 00:00:00-05:00,0.620596855,0.6247619987,0.6195556288,0.6247619987,186294,0,0,GE
1962-02-28 00:00:00-05:00,0.6247614378,0.6268439282,0.6195550726,0.6216375232,332524,0,0,GE
1962-03-01 00:00:00-05:00,0.6247619187,0.6330920458,0.6247619187,0.6330920458,182287,0,0,GE
1962-03-02 00:00:00-05:00,0.6341330046,0.6414219026,0.6341330046,0.6372569203,252398,0,0,GE
1962-03-05 00:00:00-05:00,0.6382982135,0.6435044617,0.6382982135,0.6382982135,278439,0,0,GE
1962-03-06 00:00:00-05:00,0.6382982641,0.6393395297,0.6268442625,0.628926754,188297,0,0,GE
1962-03-07 00:00:00-05:00,0.6289269027,0.6362157639,0.6289269027,0.6330920458,202319,0,0,GE
1962-03-08 00:00:00-05:00,0.6330919743,0.6445459773,0.6310094826,0.6424633265,354559,0,0,GE
1962-03-09 00:00:00-05:00,0.6455870934,0.6528759521,0.6455870934,0.6518347263,396625,0,0,GE
1962-03-12 00:00:00-05:00,0.6518346151,0.653917106,0.649751965,0.6528758407,422666,0,0,GE
1962-03-13 00:00:00-05:00,0.6570676227,0.6570676227,0.6497319673,0.6539236903,258407,0.024961,0,GE
1962-03-14 00:00:00-05:00,0.6539243742,0.6549724462,0.646588671,0.6507805586,218344,0,0,GE
1962-03-15 00:00:00-05:00,0.6507799788,0.6581156755,0.6476360459,0.6528758407,378596,0,0,GE
1962-03-16 00:00:00-05:00,0.6539243171,0.6581162043,0.6539243171,0.6570682526,208328,0,0,GE
1962-03-19 00:00:00-05:00,0.6570680714,0.6570680714,0.6497324109,0.6497324109,222350,0,0,GE
1962-03-20 00:00:00-05:00,0.6497324109,0.6518282739,0.6476363878,0.6497324109,170268,0,0,GE
1962-03-21 00:00:00-05:00,0.6497326323,0.651828496,0.6476366085,0.6486846805,322508,0,0,GE
1962-03-22 00:00:00-05:00,0.6486841107,0.6507799725,0.6455401778,0.6455401778,204322,0,0,GE
1962-03-23 00:00:00-05:00,0.6465879948,0.6539236903,0.6465879948,0.6539236903,256404,0,0,GE
1962-03-26 00:00:00-05:00,0.6528758178,0.6528758178,0.6434442997,0.6434442997,232366,0,0,GE
1962-03-27 00:00:00-05:00,0.6434448811,0.6486846805,0.6413490175,0.6486846805,250395,0,0,GE
1962-03-28 00:00:00-05:00,0.6497320679,0.6570677245,0.6497320679,0.6528758407,266420,0,0,GE
1962-03-29 00:00:00-05:00,0.6528758423,0.6581156771,0.6486841186,0.6518279314,234369,0,0,GE
1962-03-30 00:00:00-05:00,0.6518277245,0.6528756351,0.6403001476,0.6444920301,294464,0,0,GE
1962-04-02 00:00:00-05:00,0.6434446421,0.6434446421,0.6392527562,0.6413487792,228360,0,0,GE
1962-04-03 00:00:00-05:00,0.6413483762,0.6413483762,0.6298208372,0.6340125203,340537,0,0,GE
1962-04-04 00:00:00-05:00,0.6340127355,0.6403004825,0.6329648244,0.6350608468,274432,0,0,GE
1962-04-05 00:00:00-05:00,0.6350609355,0.6403005719,0.6298211389,0.6403005719,354559,0,0,GE
1962-04-06 00:00:00-05:00,0.6403005406,0.6434445145,0.6350609045,0.6361088157,282445,0,0,GE
1962-04-09 00:00:00-05:00,0.6361087579,0.6382046202,0.6340127355,0.6350608468,238376,0,0,GE
1962-04-10 00:00:00-05:00,0.6340127363,0.6340127363,0.625629127,0.625629127,286451,0,0,GE
1962-04-11 00:00:00-05:00,0.6256291507,0.631916898,0.6109578339,0.6141017675,252398,0,0,GE
1962-04-12 00:00:00-05:00,0.6141019146,0.6172457289,0.6088621173,0.6109579802,288454,0,0,GE
1962-04-13 00:00:00-05:00,0.6120056809,0.6340126939,0.6120056809,0.6266770363,342540,0,0,GE
1962-04-16 00:00:00-05:00,0.6266771862,0.6277252977,0.6161977128,0.6214375496,304480,0,0,GE
1962-04-17 00:00:00-05:00,0.6214376666,0.6245814411,0.6203895549,0.6224855781,288454,0,0,GE
1962-04-18 00:00:00-05:00,0.6224852452,0.6245811071,0.6161974993,0.6203892231,707114,0,0,GE
1962-04-19 00:00:00-05:00,0.6203894381,0.6235334122,0.6193415268,0.6214375496,204322,0,0,GE
1962-04-23 00:00:00-05:00,0.6214378571,0.6235337208,0.6182938814,0.6182938814,346546,0,0,GE
1962-04-24 00:00:00-05:00,0.6182934923,0.6193414435,0.6141017675,0.6141017675,446704,0,0,GE
1962-04-25 00:00:00-05:00,0.6141016658,0.6172454789,0.6057178974,0.6057178974,442697,0,0,GE
1962-04-26 00:00:00-05:00,0.6057178974,0.6130535947,0.6036220354,0.6057178974,288454,0,0,GE
1962-04-27 00:00:00-05:00,0.6057181604,0.6151498839,0.5910467996,0.5952386856,428675,0,0,GE
1962-04-30 00:00:00-04:00,0.5952383668,0.5994300904,0.5658957009,0.5742793083,554874,0,0,GE
1962-05-01 00:00:00-04:00,0.5742793806,0.5910465574,0.5658957721,0.5879027843,639007,0,0,GE
1962-05-02 00:00:00-04:00,0.5889512178,0.6004787689,0.5889512178,0.5931431055,582918,0,0,GE
1962-05-03 00:00:00-04:00,0.5962863623,0.6036220193,0.5962863623,0.6036220193,624985,0,0,GE
1962-05-04 00:00:00-04:00,0.6036224816,0.6057183451,0.5962868189,0.601526618,396625,0,0,GE
1962-05-07 00:00:00-04:00,0.6015264346,0.602574386,0.5920947511,0.5952386856,418660,0,0,GE
1962-05-08 00:00:00-04:00,0.595238449,0.595238449,0.5899986536,0.5941905379,310489,0,0,GE
1962-05-09 00:00:00-04:00,0.5941910174,0.5952389293,0.5889512178,0.5931431055,438691,0,0,GE
1962-05-10 00:00:00-04:00,0.5931426197,0.5973343038,0.5837109,0.5879027843,530836,0,0,GE
1962-05-11 00:00:00-04:00,0.587903141,0.5952388028,0.5784714556,0.5805674791,777225,0,0,GE
1962-05-14 00:00:00-04:00,0.5805670255,0.5899985433,0.5732313293,0.5899985433,606956,0,0,GE
1962-05-15 00:00:00-04:00,0.5899991296,0.597334793,0.5899991296,0.5931431055,526830,0,0,GE
1962-05-16 00:00:00-04:00,0.5931426269,0.595238449,0.5910465646,0.5941905379,348549,0,0,GE
1962-05-17 00:00:00-04:00,0.5941905379,0.5983822621,0.5910465646,0.5941905379,162256,0,0,GE
1962-05-18 00:00:00-04:00,0.596286187,0.6025739312,0.596286187,0.6025739312,376593,0,0,GE
1962-05-21 00:00:00-04:00,0.6025740406,0.6025740406,0.5973342061,0.5973342061,278439,0,0,GE
1962-05-22 00:00:00-04:00,0.5973338258,0.598381776,0.5826625228,0.5826625228,338533,0,0,GE
1962-05-23 00:00:00-04:00,0.5784712802,0.5784712802,0.5679918065,0.5711355805,442697,0,0,GE
1962-05-24 00:00:00-04:00,0.5711350338,0.5774227761,0.5617035206,0.5637993813,570899,0,0,GE
1962-05-25 00:00:00-04:00,0.5637993961,0.5637993961,0.5459842793,0.5522720218,510805,0,0,GE
1962-05-28 00:00:00-04:00,0.5501763574,0.5501763574,0.5208336851,0.5239774585,849338,0,0,GE
1962-05-29 00:00:00-04:00,0.5239776421,0.5522726134,0.5030185716,0.5459848642,1564465,0,0,GE
1962-05-31 00:00:00-04:00,0.5480804588,0.5617038619,0.5480804588,0.5512242317,871373,0,0,GE
1962-06-01 00:00:00-04:00,0.551224207,0.5564640019,0.5449364612,0.5533202291,548865,0,0,GE
1962-06-04 00:00:00-04:00,0.5522722856,0.5522722856,0.5281692147,0.5281692147,404638,0,0,GE
1962-06-05 00:00:00-04:00,0.5281693081,0.5449365254,0.5239774237,0.5313131213,637004,0,0,GE
1962-06-06 00:00:00-04:00,0.5376011133,0.5533205469,0.5376011133,0.5376011133,440694,0,0,GE
1962-06-07 00:00:00-04:00,0.5396966934,0.548080299,0.5396966934,0.5396966934,212335,0,0,GE
1962-06-08 00:00:00-04:00,0.5417927052,0.5522723353,0.5417927052,0.5449364781,268423,0,0,GE
1962-06-11 00:00:00-04:00,0.5449365396,0.5501763351,0.5396969041,0.5438886285,236372,0,0,GE
1962-06-12 00:00:00-04:00,0.5417763174,0.5417763174,0.5164301494,0.5185422897,548865,0.024961,0,GE
1962-06-13 00:00:00-04:00,0.5185421855,0.5312153477,0.5153739959,0.5174860954,556877,0,0,GE
1962-06-14 00:00:00-04:00,0.5174863419,0.5280472078,0.5132618987,0.5143179893,116183,0,0,GE
1962-06-15 00:00:00-04:00,0.5143177225,0.530159235,0.506925092,0.530159235,703108,0,0,GE
1962-06-18 00:00:00-04:00,0.5291032054,0.5291032054,0.5153739936,0.5217105746,450710,0,0,GE
1962-06-19 00:00:00-04:00,0.5217106818,0.5227667318,0.5143178477,0.5185422897,256404,0,0,GE
1962-06-20 00:00:00-04:00,0.5164302809,0.5164302809,0.5069253445,0.5069253445,492776,0,0,GE
1962-06-21 00:00:00-04:00,0.506925077,0.506925077,0.4900276363,0.4900276363,610963,0,0,GE
1962-06-22 00:00:00-04:00,0.4879157365,0.4879157365,0.4678499351,0.4689059854,667051,0,0,GE
1962-06-25 00:00:00-04:00,0.4689060336,0.4773547589,0.4583450058,0.4731303155,927461,0,0,GE
1962-06-26 00:00:00-04:00,0.4731302669,0.4784107601,0.4689059854,0.4689059854,679070,0,0,GE
1962-06-27 00:00:00-04:00,0.468905468,0.4762980938,0.4657371191,0.4762980938,356562,0,0,GE
1962-06-28 00:00:00-04:00,0.4847476187,0.4995329353,0.4847476187,0.4963647425,526830,0,0,GE
1962-06-29 00:00:00-04:00,0.4995324737,0.5100934966,0.4995324737,0.5027008653,440694,0,0,GE
1962-07-02 00:00:00-04:00,0.502700911,0.5375520113,0.4995325191,0.5312154293,396625,0,0,GE
1962-07-03 00:00:00-04:00,0.5312154293,0.5386080613,0.523822757,0.5312154293,639007,0,0,GE
1962-07-05 00:00:00-04:00,0.5312155368,0.542832613,0.5312155368,0.542832613,352555,0,0,GE
1962-07-06 00:00:00-04:00,0.5375520113,0.5375520113,0.523822757,0.5312154293,312492,0,0,GE
1962-07-09 00:00:00-04:00,0.531215863,0.5396645922,0.5217110831,0.5354401469,348549,0,0,GE
1962-07-10 00:00:00-04:00,0.5354396382,0.5512811517,0.534383548,0.5375519395,588928,0,0,GE
1962-07-11 00:00:00-04:00,0.5375525081,0.5428330048,0.530159829,0.5407207012,290458,0,0,GE
1962-07-12 00:00:00-04:00,0.5449449351,0.5544497124,0.5449449351,0.5481131673,490773,0,0,GE
1962-07-13 00:00:00-04:00,0.5470571785,0.5470571785,0.5343840053,0.5438889861,388612,0,0,GE
1962-07-16 00:00:00-04:00,0.542832613,0.542832613,0.5354398181,0.542832613,198312,0,0,GE
1962-07-17 00:00:00-04:00,0.5407203466,0.5407203466,0.5269911289,0.5269911289,262413,0,0,GE
1962-07-18 00:00:00-04:00,0.5238231676,0.5238231676,0.5164305298,0.5195987225,312492,0,0,GE
1962-07-19 00:00:00-04:00,0.5195985377,0.533327798,0.5185424874,0.5280472636,302477,0,0,GE
1962-07-20 00:00:00-04:00,0.5280469338,0.5375519059,0.5269908841,0.530159235,202319,0,0,GE
1962-07-23 00:00:00-04:00,0.5312153583,0.5386079893,0.5312153583,0.5375519395,194306,0,0,GE
1962-07-24 00:00:00-04:00,0.5375519059,0.5396640457,0.530159235,0.530159235,198312,0,0,GE
1962-07-25 00:00:00-04:00,0.5301595661,0.5301595661,0.5174863966,0.5280472636,184290,0,0,GE
1962-07-26 00:00:00-04:00,0.5280474007,0.5386084318,0.5280474007,0.5386084318,250395,0,0,GE
1962-07-27 00:00:00-04:00,0.5386079893,0.5438885207,0.5333274982,0.5375519395,292461,0,0,GE
1962-07-30 00:00:00-04:00,0.5375520218,0.5470567942,0.5375520218,0.5470567942,212335,0,0,GE
1962-07-31 00:00:00-04:00,0.5491688181,0.5628980294,0.5491688181,0.5607858896,574906,0,0,GE
1962-08-01 00:00:00-04:00,0.5607857937,0.5618418836,0.5555053039,0.5576176047,286451,0,0,GE
1962-08-02 00:00:00-04:00,0.5576182768,0.5618425608,0.5576182768,0.5618425608,236372,0,0,GE
1962-08-03 00:00:00-04:00,0.5618421802,0.5660666227,0.5607860898,0.5660666227,308486,0,0,GE
1962-08-06 00:00:00-04:00,0.5650106904,0.5650106904,0.5544496618,0.5555057526,308486,0,0,GE
1962-08-07 00:00:00-04:00,0.5555058877,0.5565621401,0.5512816044,0.5544497967,320505,0,0,GE
1962-08-08 00:00:00-04:00,0.5544497967,0.5544497967,0.5438889673,0.5544497967,208328,0,0,GE
1962-08-09 00:00:00-04:00,0.5544496618,0.5597301963,0.552337561,0.5555057526,238376,0,0,GE
1962-08-10 00:00:00-04:00,0.5555053989,0.5628980294,0.5544493088,0.5607858896,310489,0,0,GE
1962-08-13 00:00:00-04:00,0.5607862467,0.5607862467,0.5533936114,0.5555057526,244385,0,0,GE
1962-08-14 00:00:00-04:00,0.5576182264,0.5702914,0.5576182264,0.5702914,436688,0,0,GE
1962-08-15 00:00:00-04:00,0.5702911348,0.5724032756,0.5660666917,0.5681788325,302477,0,0,GE
1962-08-16 00:00:00-04:00,0.5681790968,0.5734595925,0.5681790968,0.5702914,272429,0,0,GE
1962-08-17 00:00:00-04:00,0.5713470182,0.5776836002,0.5713470182,0.5755712986,292461,0,0,GE
1962-08-20 00:00:00-04:00,0.5755716914,0.5840205808,0.5724034991,0.5745156407,310489,0,0,GE
1962-08-21 00:00:00-04:00,0.5745156407,0.5819082777,0.5724034991,0.5745156407,234369,0,0,GE
1962-08-22 00:00:00-04:00,0.5766275158,0.5871885419,0.5766275158,0.5871885419,298470,0,0,GE
1962-08-23 00:00:00-04:00,0.5871887716,0.5903569637,0.5840205392,0.5850766301,290458,0,0,GE
1962-08-24 00:00:00-04:00,0.5850766718,0.5861327224,0.5702913574,0.5745156407,410647,0,0,GE
1962-08-27 00:00:00-04:00,0.5745151906,0.5797956817,0.567122519,0.567122519,252398,0,0,GE
1962-08-28 00:00:00-04:00,0.5681788246,0.5755714586,0.5681788246,0.571347177,328518,0,0,GE
1962-08-29 00:00:00-04:00,0.5713474507,0.5724035418,0.566066955,0.5702914,208328,0,0,GE
1962-08-30 00:00:00-04:00,0.5713472806,0.5766276537,0.5713472806,0.5724033713,248391,0,0,GE
1962-08-31 00:00:00-04:00,0.5724035332,0.5787401199,0.5724035332,0.5787401199,164259,0,0,GE
1962-09-04 00:00:00-04:00,0.5787398382,0.5797958884,0.5628982782,0.5628982782,210331,0,0,GE
1962-09-05 00:00:00-04:00,0.5628982927,0.5639545447,0.5502253269,0.5523374677,340537,0,0,GE
1962-09-06 00:00:00-04:00,0.5523374677,0.5597301017,0.5460008839,0.5523374677,374590,0,0,GE
1962-09-07 00:00:00-04:00,0.5523378057,0.5650109406,0.5523378057,0.5639548898,342540,0,0,GE
1962-09-10 00:00:00-04:00,0.563954543,0.5724032676,0.5565619091,0.571347177,202319,0,0,GE
1962-09-11 00:00:00-04:00,0.5713471912,0.573459332,0.5650106072,0.5650106072,266420,0,0,GE
1962-09-12 00:00:00-04:00,0.5650105933,0.571347177,0.563954543,0.571347177,122193,0,0,GE
1962-09-13 00:00:00-04:00,0.5713471154,0.5787397889,0.5650105323,0.5660666227,350552,0,0,GE
1962-09-14 00:00:00-04:00,0.5660666838,0.5745154084,0.5660666838,0.571347177,158249,0,0,GE
1962-09-17 00:00:00-04:00,0.5713470182,0.5787396905,0.5713470182,0.5755712986,164259,0,0,GE
1962-09-18 00:00:00-04:00,0.5798273438,0.5840830231,0.5745079682,0.578763485,298470,0.024961,0,GE
1962-09-19 00:00:00-04:00,0.5787634415,0.5798273002,0.5681244879,0.577699542,274432,0,0,GE
1962-09-20 00:00:00-04:00,0.5776991285,0.5776991285,0.5649322632,0.5691879392,242382,0,0,GE
1962-09-21 00:00:00-04:00,0.5681243969,0.5681243969,0.5564214238,0.5574852824,364574,0,0,GE
1962-09-24 00:00:00-04:00,0.5553574217,0.5553574217,0.5457822082,0.5511017442,416656,0,0,GE
1962-09-25 00:00:00-04:00,0.5511017533,0.5542935725,0.5372710247,0.5532295108,358565,0,0,GE
1962-09-26 00:00:00-04:00,0.5521656409,0.5521656409,0.5372710135,0.5404627919,330521,0,0,GE
1962-09-27 00:00:00-04:00,0.539398752,0.539398752,0.5287598025,0.5298236609,310489,0,0,GE
1962-09-28 00:00:00-04:00,0.5298235568,0.5436543226,0.5276957999,0.5436543226,350552,0,0,GE
1962-10-01 00:00:00-04:00,0.5436545523,0.5436545523,0.5362072169,0.5415267944,238376,0,0,GE
1962-10-02 00:00:00-04:00,0.5415266779,0.5521656275,0.5404627788,0.5521656275,174275,0,0,GE
1962-10-03 00:00:00-04:00,0.5521652144,0.5553569904,0.5489735603,0.5489735603,220347,0,0,GE
1962-10-04 00:00:00-04:00,0.5489738301,0.5617406964,0.5404626401,0.5617406964,330521,0,0,GE
1962-10-05 00:00:00-04:00,0.5638685327,0.5745076436,0.5638685327,0.571315825,254401,0,0,GE
1962-10-08 00:00:00-04:00,0.5723803278,0.5798276279,0.5723803278,0.5745082498,258407,0,0,GE
1962-10-09 00:00:00-04:00,0.5745079006,0.5766356587,0.5702522218,0.5766356587,240379,0,0,GE
1962-10-10 00:00:00-04:00,0.5766352705,0.5787630271,0.5670600199,0.5691879392,212335,0,0,GE
1962-10-11 00:00:00-04:00,0.5659968949,0.5659968949,0.559613454,0.5628052354,270426,0,0,GE
1962-10-12 00:00:00-04:00,0.5628047686,0.5628047686,0.5574852321,0.5606770515,134211,0,0,GE
1962-10-15 00:00:00-04:00,0.5606769604,0.5723797679,0.5585489998,0.5723797679,226357,0,0,GE
1962-10-16 00:00:00-04:00,0.5723797679,0.5766354451,0.5723797679,0.5723797679,254401,0,0,GE
1962-10-17 00:00:00-04:00,0.5702518378,0.5702518378,0.5638684052,0.5691879392,308486,0,0,GE
1962-10-18 00:00:00-04:00,0.5691882121,0.5691882121,0.5659964332,0.5670602918,250395,0,0,GE
1962-10-19 00:00:00-04:00,0.5670600669,0.5691879864,0.5532293425,0.5564211607,554874,0,0,GE
1962-10-22 00:00:00-04:00,0.5564213208,0.5564213208,0.5479101283,0.5511017442,464732,0,0,GE
1962-10-23 00:00:00-04:00,0.5511018046,0.559612998,0.5436545103,0.545782268,466735,0,0,GE
1962-10-24 00:00:00-04:00,0.5457821054,0.5745076184,0.5404626924,0.5702519417,524827,0,0,GE
1962-10-25 00:00:00-04:00,0.5659962101,0.5659962101,0.5542934052,0.5617406964,418660,0,0,GE
1962-10-26 00:00:00-04:00,0.5617406485,0.5691879392,0.5606767905,0.5691879392,264417,0,0,GE
1962-10-29 00:00:00-05:00,0.571315825,0.5808909151,0.571315825,0.571315825,358565,0,0,GE
1962-10-30 00:00:00-05:00,0.5713159032,0.5830189147,0.5713159032,0.5819550157,386609,0,0,GE
1962-10-31 00:00:00-05:00,0.5819551963,0.5819551963,0.5723799799,0.5766356587,316499,0,0,GE
1962-11-01 00:00:00-05:00,0.576635794,0.5840830914,0.5713162145,0.5808913112,348549,0,0,GE
1962-11-02 00:00:00-05:00,0.5808913238,0.5925943012,0.5745080478,0.5915304422,568896,0,0,GE
1962-11-05 00:00:00-05:00,0.591530526,0.5957862065,0.589402767,0.5925943851,492776,0,0,GE
1962-11-07 00:00:00-05:00,0.5925939333,0.5968496105,0.5808909631,0.5936577916,516814,0,0,GE
1962-11-08 00:00:00-05:00,0.5936582443,0.5989778246,0.589402767,0.5925943851,378596,0,0,GE
1962-11-09 00:00:00-05:00,0.5925943851,0.5925943851,0.5925943851,0.5925943851,0,0,0,GE
1962-11-12 00:00:00-05:00,0.6085523718,0.6128080487,0.6085523718,0.6128080487,446704,0,0,GE
1962-11-13 00:00:00-05:00,0.6128083819,0.6138722814,0.6085527026,0.611744523,318502,0,0,GE
1962-11-14 00:00:00-05:00,0.6117447763,0.6170643166,0.6074890953,0.6160002947,554874,0,0,GE
1962-11-15 00:00:00-05:00,0.6160002947,0.6181282165,0.6128086355,0.6160002947,376593,0,0,GE
1962-11-16 00:00:00-05:00,0.6159998677,0.6191916466,0.6074886742,0.6191916466,422666,0,0,GE
1962-11-19 00:00:00-05:00,0.615999749,0.615999749,0.6106803353,0.6138719916,286451,0,0,GE
1962-11-20 00:00:00-05:00,0.6138723302,0.6202557683,0.6138723302,0.6202557683,306483,0,0,GE
1962-11-21 00:00:00-05:00,0.6202556558,0.6287668508,0.6181278977,0.6277029514,164259,0,0,GE
1962-11-23 00:00:00-05:00,0.6287668742,0.6425976073,0.6287668742,0.6404698491,649023,0,0,GE
1962-11-26 00:00:00-05:00,0.6404693256,0.6415331835,0.6245108473,0.6340858936,440694,0,0,GE
1962-11-27 00:00:00-05:00,0.6340858936,0.6362136501,0.6287663602,0.6340858936,240379,0,0,GE
1962-11-28 00:00:00-05:00,0.6340862008,0.6383418783,0.6340862008,0.6362139583,388612,0,0,GE
1962-11-29 00:00:00-05:00,0.6362140777,0.6372781396,0.6330224612,0.6372781396,290458,0,0,GE
1962-11-30 00:00:00-05:00,0.6372780199,0.6383418783,0.6351500592,0.6362139583,206325,0,0,GE
1962-12-03 00:00:00-05:00,0.6362139741,0.6362139741,0.6308946005,0.635150075,284448,0,0,GE
1962-12-04 00:00:00-05:00,0.6351503648,0.6425977024,0.6351503648,0.639406085,320505,0,0,GE
1962-12-05 00:00:00-05:00,0.6394057957,0.651108767,0.6394057957,0.6468530893,504795,0,0,GE
1962-12-06 00:00:00-05:00,0.6468537387,0.6500453579,0.6425980567,0.6436619163,430679,0,0,GE
1962-12-07 00:00:00-05:00,0.6436612701,0.651108767,0.6404696541,0.6468530893,374590,0,0,GE
1962-12-10 00:00:00-05:00,0.6468537387,0.6521732802,0.6436619163,0.6436619163,342540,0,0,GE
1962-12-11 00:00:00-05:00,0.6436619163,0.6468537387,0.6362146151,0.6436619163,460726,0,0,GE
1962-12-12 00:00:00-05:00,0.6436613216,0.6606838711,0.6425974631,0.6553643346,438691,0,0,GE
1962-12-13 00:00:00-05:00,0.6553640865,0.6574918434,0.6521724308,0.6532363296,246388,0,0,GE
1962-12-14 00:00:00-05:00,0.6532365769,0.6564281931,0.6521726777,0.6553643346,176278,0,0,GE
1962-12-17 00:00:00-05:00,0.6553643346,0.6585561134,0.6521726777,0.6553643346,114180,0,0,GE
1962-12-18 00:00:00-05:00,0.656435044,0.656435044,0.6403720937,0.6446555853,234369,0.024961,0,GE
1962-12-19 00:00:00-05:00,0.6446557492,0.6510809064,0.638230592,0.6510809064,454716,0,0,GE
1962-12-20 00:00:00-05:00,0.6510809064,0.6532225709,0.6478682255,0.6510809064,298470,0,0,GE
1962-12-21 00:00:00-05:00,0.6510813797,0.6521521923,0.6478686964,0.6500105262,150237,0,0,GE
1962-12-24 00:00:00-05:00,0.6500105262,0.6510813797,0.6489397136,0.6500105262,182287,0,0,GE
1962-12-26 00:00:00-05:00,0.6500103297,0.6564354897,0.6500103297,0.6564354897,212335,0,0,GE
1962-12-27 00:00:00-05:00,0.6575060981,0.6596477628,0.6575060981,0.6596477628,234369,0,0,GE
1962-12-28 00:00:00-05:00,0.6596477628,0.6596477628,0.6553644335,0.6596477628,220347,0,0,GE
1962-12-31 00:00:00-05:00,0.6585769202,0.6585769202,0.6564352555,0.6575061083,166262,0,0,GE
1963-01-02 00:00:00-05:00,0.6575062787,0.6585770908,0.6478684374,0.6542935967,244385,0,0,GE
1963-01-03 00:00:00-05:00,0.6542929983,0.6607181518,0.6521513351,0.6585764885,602950,0,0,GE
